message_id,email_length,word_count,communication_time_category,body_tokenized,category
<12690944.1075846034161.JavaMail.evans@thyme>,1770,312,Morning,unless first option expires original premium expensed add original payment renewal premium determine percentage beat percentage game land balance sheet put entire project ask splain land going balance sheet would think would better however one thing know asked environmental restrictions financing vehicle know land clean vehicle ask required clean may back anyway kay feel like alice wonderland yet greg krause enron enronxgate kay mann corp enron enron kathleen carnahan enron enronxgate subject aew backup yes want renew option september next year need persuade lower option premium thought land fill closure cost approximately million could create new option agreement states strike price million original strike price plus cost land fill closure cost could pay option premium million closing reduce purchase price costs yet incurred closing land fill since certosa holdings start closure assured exercise option even net cost would drop back original strike price could get past accountants memorandum option recorded,Legal & Regulatory
<26125601.1075846036237.JavaMail.evans@thyme>,605,93,Morning,taking asset management new level pain commericial vision form joint venture nrg manage portfolio generation assets meeting janelle discuss want kay william keeney enron enronxgate tom may corp enron enron david marks enron enronxgate janelle scheuer enron enronxgate kay mann corp enron enron subject nrg bullet points attached rough outline information might want incorporate loi nrg discuss meeting thanks bill,Financial & Accounting
<10673944.1075846036462.JavaMail.evans@thyme>,310,59,Evening,need exact name entity buying gas yazoo city ycpc info required clarksdale although urgently email addresses need review contract ready tomorrow thanks kay,Legal & Regulatory
<18782902.1075846038433.JavaMail.evans@thyme>,388,59,Afternoon,give seat sit commercial team helps ckm roseann engeldorf enron enronxgate kay mann corp enron enron dina snow corp enron enron subject asset financing structured finance presentation room one maybe next week rapidly running room even schwartzenburg folks rose,Financial & Accounting
<17812842.1075846039141.JavaMail.evans@thyme>,1578,264,Evening,john humbly beg forgiveness calling owe check directory see recall part special scratch back scratch deal although details escape seems like minor defects could repaired stored stuff let put stuff storage based rep things would get fixed kay john rigby kay mann corp enron enron ben jacoby hou ect ect randy pais corp enron enron cheryl costa matthew tezyk subject pack storage letter copy please ben kay project eletrobolt esa send stacks electrobolt back braden modifications necessary eletrobolt couple changes need prepare amendment cover changes well capture costs related eletrobolt units matt told ben signed letter prepared kay addressing agreement related storage units different pack base contract matt says letter would helpful could copy letter understand changes upset prior deal amendment prepared addition eletrobolt team review would like bounce ben kay ensure harm aspects pack purchase thanks,Legal & Regulatory
<19107343.1075846039831.JavaMail.evans@thyme>,492,73,Morning,shoemaker kent geae kent shoemaker com kay mann enron com kay mann enron com johnson lee aep lee johnson com subject delta salmon kay told paul hastings would release guaranty opinion closing wednesday okay problem fax guaranty opinion signed letter saying release funding,News & Media
<8010352.1075846039947.JavaMail.evans@thyme>,1155,187,Morning,depends time get signatures get things signed quickly delivered plenty time send docs would prefer work way chris calger offices today terrific break jus find plus thought would sign escrow disbursement letter instead jake since kay campbell carolyn ccampbell kslaw com kay mann enron com kay mann enron com subject delta documents kay agree original deliverables however turbine contract officer llc named secretary certificate duran calger thomas sign safe may also want llc named secretary certificate duran sign llc membership certificates sending originals forward freshfields paul hastings carolyn campbell king spalding phone fax ccampbell kslaw com mailto ccampbell kslaw com,Legal & Regulatory
<17720566.1075846040192.JavaMail.evans@thyme>,1972,321,Morning,list original deliverables turbine contract officer llc amended llc officer ena membership certificates signed llc jake things must signed jake written consent llc original deliverable list ready first thing wednesday sorry recall telling original membership certificates new york wednesday however able handle pre closing drill asked definitive signed closing list mid day friday thanks kay campbell carolyn ccampbell kslaw com kay mann enron com kay mann enron com subject delta documents addresses delivery kay big deal get documents federal express tuesday night delivery wednesday indicated chance jake late miss fed deadline need make alternative arrangements signature otherwise paul hastings forced renegotiate legal opinion freshfields owe courtesy letting know first thing tuesday morning indicated early thursday last week objection getting least original membership certificate overnight delivery prior closing hold escrow closing order satisfy opinion issues associated perfection lien membership interest please let know thanks soon get back office check salmon resolutions electing officers confirm chris calger title salmon let know carolyn campbell king spalding phone fax ccampbell kslaw com mailto ccampbell kslaw com,Legal & Regulatory
<28643574.1075845708908.JavaMail.evans@thyme>,870,131,Afternoon,done parker isabel isabel parker freshfields com kay mann enron com kay mann enron com gregorylang paulhastings com ccampbell kslaw com subject legal opinion mail confidential may well also legally privileged received error notice status please notify immediately reply mail delete message system please copy use purposes disclose contents person could breach confidence thank operation please contact helpdesk ext email ithelp freshfields com need assistance indifferent long whoever signs authorized incumbency certificate covering thanks isabel,Legal & Regulatory
<5665410.1075845712068.JavaMail.evans@thyme>,388,59,Afternoon,give seat sit commercial team helps ckm roseann engeldorf enron enronxgate kay mann corp enron enron dina snow corp enron enron subject asset financing structured finance presentation room one maybe next week rapidly running room even schwartzenburg folks rose,Financial & Accounting
<7922587.1075845715977.JavaMail.evans@thyme>,797,113,Afternoon,carolyn approach makes perfect sense think lee wants turbine contract sooner still received finance stuff yet asked today kay campbell carolyn ccampbell kslaw com kay mann enron com kay mann enron com subject turbine contract kay lee johnson address information send turbine contract holding package waiting signature pages freshfields documents provided directly freshfields going include documents package well carolyn campbell king spalding phone fax ccampbell kslaw com mailto ccampbell kslaw com,Legal & Regulatory
<28749907.1075845717639.JavaMail.evans@thyme>,804,147,Afternoon,would posiotion get together tomorrow morning houston time review issues list talk get end process immediately need start drafting longview turbine contract like see close enough get started scott today extension agreement principle expires need extend tee steve swift meeting tomorrow lieu regularly scheduled call let know call later week talk next wednesday would like get whatever need order get longview turbine contract going talked john schwartzenburg available tomorrow morning,Legal & Regulatory
<1024075.1075845717906.JavaMail.evans@thyme>,353,64,Evening,took crack tightening next assignment language exists overrides inclusion form peter could take first cut override letter may internal meeting central available phone necessary suz please put attachment notebook thanks kay,HR & Internal
<13129338.1075845717966.JavaMail.evans@thyme>,445,79,Evening,copy agreement made ugly redaction surgery put terms want think carefully italics totally removed provisions particularly deal specific obligation offer sell project decided abandon know damn weird hung strange things let know answer questions,Legal & Regulatory
<29528658.1075845718624.JavaMail.evans@thyme>,630,98,Morning,date friday may place time cst problems questions please feel free call thank lorie leigh enron north america corp ben jacoby sent ben jacoby herman manis enron enronxgate kay mann corp enron enron chris booth enron enron lorie leigh hou ect ect subject friday meeting blue dog herman kay chris meet friday lorie please get conference room advise everyone room number thanks ben,HR & Internal
<21280353.1075845721691.JavaMail.evans@thyme>,709,106,Night,sounds good tom kay mann reagan rorschach enron enronxgate tom may corp enron enron subject energy management services look presented dave duran execute monday unless suggest otherwise kay pedigo doug dpedigo intergen com kay mann enron com kay mann enron com subject energy management services thanks changed party parent two entities question put project particulars introductory paragraph otherwise changes fine ahead agreement executed fax send,Legal & Regulatory
<27328496.1075845722475.JavaMail.evans@thyme>,851,133,Evening,look provide comments tomorrow forwarded ann elizabeth carlos know ena attorney project kay may want touch base thanks ben jacoby sent ben jacoby kay mann corp enron enron christi nicolay hou ect ect greg krause corp enron enron subject midway project generic interconnect agreement kay christi need get law firm reviewing agreement soon possible christi worked several past projects thought could help please let know proceed thanks ben greg krause enron christi nicolay hou ect ect ben jacoby hou ect ect subject midway project generic interconnect agreement please see attached review comments,Legal & Regulatory
<31443858.1075845724813.JavaMail.evans@thyme>,830,150,Evening,yes want renew option september next year need persuade lower option premium thought land fill closure cost approximately million could create new option agreement states strike price million original strike price plus cost land fill closure cost could pay option premium million closing reduce purchase price costs yet incurred closing land fill since certosa holdings start closure assured exercise option even net cost would drop back original strike price could get past accountants memorandum option recorded,Legal & Regulatory
<401727.1075845726332.JavaMail.evans@thyme>,757,117,Afternoon,sent note check may get mean kay mann enron suzanne adams hou ect ect subject matching gift word suzanne adams ect kay mann corp enron enron subject matching gift ever hear matter kay mann enron community relations enron com bcc suzanne adams hou ect subject matching gift hello gave matagorda county fair livestock association filled form match please advise paid sending bill plus finance charge thank kay mann,Financial & Accounting
<7744253.1075845727177.JavaMail.evans@thyme>,490,83,Morning,understand last sentence reagan rorschach enron enronxgate kay mann corp enron enron subject open items mdea value table beginning balance month cancel middle month pay balance beginning month prorated minimum monthly fee prorate ends end getting total balance shown beginning month,Financial & Accounting
<2490173.1075845729433.JavaMail.evans@thyme>,1860,317,Morning,could email list issues encountered thus far ben really wants check proud kay ben jacoby enron enronxgate fred mitro enron enronxgate kay mann corp enron enron subject midway project generic interconnect agreement fred kay spoke duran morning would like meet together discuss midway project whether able utilize turbopark phase previously told timing considerations may certain agreements difficult make turbopark compliant attached interconnect agreement fpl phase may practical purposes project think would good discussion friday information already spoken teco proposed mou maybe even tolling agreement schedules friday also would like schedule call tomorrow teco mou fred please coordinate kay schedule something becky alex would prefer afternoon guys would like min call meet seperately also fred please advise status tolling agreement kay attached fpl standard form interconnect agreement thinking carlos would good choice review currently working accounting finance ameren interconnect already familiar likely issues please let know think important give duran summary likely accounting finance issues related agreement friday hope good weekends regards ben,Legal & Regulatory
<32726044.1075845731363.JavaMail.evans@thyme>,525,90,Evening,kay attached changes pompano agreement reviewed last version dated approved internally copy also attached made changes back draft felt appropriate section add back termination section commercial perspective think better leaving effect free option site developers agreement required obtain building permits please let know think regards ben,Legal & Regulatory
<19427194.1075845731412.JavaMail.evans@thyme>,1127,164,Night,section requires letter credit carlos sole senior counsel enron north america corp smith street houston texas phone fax ann elizabeth white ect carlos sole kay mann corp enron enron subject midway project generic interconnect agreement leaving vacation tomorrow weeks way get leave would please handle interim please talk kay could handle greg absence may need outside counsel thanks christi nicolay ann elizabeth white hou ect ect carlos sole enron enron subject midway project generic interconnect agreement review one needs also thanks greg krause enron christi nicolay hou ect ect ben jacoby hou ect ect subject midway project generic interconnect agreement please see attached review comments,Legal & Regulatory
<513326.1075845733524.JavaMail.evans@thyme>,710,133,Afternoon,attached comments midway loi fyi duran spoke mike carlson teco regarding pierce dave really wants push get something done project would similarly styled midway teco discussions ena sells dev asset takes back year toll mike carlson said would get lawyer generate loi pierce think need get comments back midway expedite kay luck engaging king spaulding deals let talk comments earliest convenience fred need term sheet toll toll price refreshed desk soon possible thanks ben,Financial & Accounting
<4155696.1075845733846.JavaMail.evans@thyme>,2479,418,Evening,give world jump crazy conclusion suzanne adams ect kay mann corp enron enron subject cingular bill know excited new assistant thought going get dance mean gave bad review kay mann enron suzanne adams hou ect ect subject cingular bill know work fridays takes away one day opportunity approve plus assistant maybe things improve excited new assistant suzanne adams ect kay mann corp enron enron subject cingular bill see real fast approving things either submitted expense report carol gotten carol yet days ago haedicke fast either think like automation really makes much quicker going queen invoices expense reports many like systems adaptable give review kay mann enron suzanne adams hou ect ect subject cingular bill yes officially elizabeth group need ask flat screen monitor suzanne adams ect kay mann corp enron enron subject cingular bill sending officially changed elizabeth cost center jeff time site want make sure send correct person kay mann enron suzanne adams hou ect ect subject cingular bill yes thanks suzanne adams ect kay mann enron com subject cingular bill kay called cingular see bill last payment made end march credit card expired march set currently credit card charged going ahead expense charge need pay want set credit card send cingular letter stating wishes also changed address building phone,News & Media
<22459316.1075845746900.JavaMail.evans@thyme>,1021,145,Morning,fyi maher andrea andrea maher citi com chris booth enron com chris booth enron com subject citibank documents upcoming escrow chris discussed attaching schedule fees services escrow agent please forward copy escrow agreement underlying document purchase letter earliest convenience may begin review also attaching list money market investment options review northwestern well appropriate tax forms incumbency certificate establishing new account please hesitate call questions kind regards andrea enron doc immf doc form pdf doc andrea maher citibank agency trust services wall street floor zone new york new york tel fax andrea maher citi com enron doc immf doc form pdf doc,Legal & Regulatory
<31425106.1075845845201.JavaMail.evans@thyme>,279,51,Morning,kay told paul hastings would release guaranty opinion closing wednesday okay problem fax guaranty opinion signed letter saying release funding,News & Media
<30756819.1075845846651.JavaMail.evans@thyme>,853,158,Afternoon,ben kay project eletrobolt esa send stacks electrobolt back braden modifications necessary eletrobolt couple changes need prepare amendment cover changes well capture costs related eletrobolt units matt told ben signed letter prepared kay addressing agreement related storage units different pack base contract matt says letter would helpful could copy letter understand changes upset prior deal amendment prepared addition eletrobolt team review would like bounce ben kay ensure harm aspects pack purchase thanks,Legal & Regulatory
<20669850.1075845847378.JavaMail.evans@thyme>,1061,158,Afternoon,greg krause enron ann elizabeth white hou ect ect subject enron dunn lease ann elizabeth attached turn draft balog dunn security corp contract greg enron north america corp greg krause ann elizabeth white hou ect ect subject enron dunn lease roger balog ect shoffman hklaw com greg krause corp enron enron subject enron dunn lease stuart attached revised draft lease agreement clean copy red line comparison draft sent would glad explain reasons behind changes included changes insurance section taken input insurance department answer question andrew balog greenberg relative hungarian run across many name especially outside northeast midwest roger,Legal & Regulatory
<24376813.1075845848369.JavaMail.evans@thyme>,785,131,Afternoon,lost items cell phone pair glasses found conference contact sara davidson either items belongs presentation materials guest speaker presentations available enron law conference website end week website http lawconference corp enron com materials found conference schedule icons left hand side files either launched printed website documents sent via email enron legal edge availability due technical problems enron legal edge available till later week email sent users site running available sorry delay,Legal & Regulatory
<15258810.1075845849374.JavaMail.evans@thyme>,878,136,Morning,attached following executed documents amendment pda amendment spa aaron roffwarg bracewell patterson llp south tower pennzoil place louisiana houston texas fax confidentiality statement information intended use individual entity addressed may contain information privileged confidential exempt disclosure applicable law intended recipient hereby notified dissemination information strictly prohibited received information error please notify immediately telephone fax confirm destroyed information copies thank amend spa pda pdf,Legal & Regulatory
<31269708.1075845850081.JavaMail.evans@thyme>,358,65,Morning,attached mail lee circulated february regarding exhibit city austin agreement makes changes values draft values kay faxed yesterday eric please let know values insert agreement also please provide addresses contacts sections,Legal & Regulatory
<408614.1075845850825.JavaMail.evans@thyme>,487,93,Morning,week travel black wife going away week home duty first time ever done years probably need let say something following week ben kay mann enron ben jacoby hou ect ect subject thought ben acccounting finance presentation noon may astros game kay,Financial & Accounting
<19953541.1075845851352.JavaMail.evans@thyme>,684,96,Morning,kay would great jeff kay mann enron jeffrey hodge hou ect ect subject city yazoo clarksdale master gas agreements jeff want stacy take look kay debra perlingiere ect kay mann corp enron enron subject city yazoo clarksdale master gas agreements attached drafts master firm purchase sale agreement gas upon completion guaranty incorporate section debra perlingiere enron north america corp legal department smith street houston texas dperlin enron com phone fax,Legal & Regulatory
<25361887.1075845851779.JavaMail.evans@thyme>,1341,194,Afternoon,still pretty nasty language huh mother day mulching party great day kay mann mark metts enron enronxgate timothy detmering hou ect john llodra corp enron enron david duran enron enronxgate lance schuler legal hou ect ect bcc kathleen carnahan enron subject confidentiality agreement gentlemen ews legal working john llodra east power origination concerning confidentiality agreement ameresco proposed transaction described follows potential power plant site development asset management services related island end generation project nominal combined cycle power generation facility proposed located everett massachusetts current draft contains language time signing agreement october neither party shall pursue proposed transaction without participation party unless party consents writing notifies party intend pursue proposed transaction accordance policy issue submitted review john contacted extension thank kay entire,Legal & Regulatory
<2382916.1075845853556.JavaMail.evans@thyme>,1543,252,Afternoon,john reviewed insurance article would mind recommending minor changes respect wishes however find couple places definitely needed speaking marine experts wortham found hull wording deficient another project believe clause changed following recommended wording welcome change limit million think wording appropriate agreements going forward hull machinery protection indemnity insurance seller shall ensur owned non owned watercraft kind used performan work hull machinery protection indemnity insurance shall provided vessels amounts follows hull machinery full current market value watercraft protection indemnity including excess collision liability unless otherwis provided hull coverage occurrence full current market value vessel whichever greater insurance may provided vessel operator seller selle deems appropriate aircraft clause needs couple changes clause insert aircraft non owned thi line insurance may provided aircraft operator seller seller deems appropriate please let know questions paul,Energy Trading
<17448375.1075845853668.JavaMail.evans@thyme>,310,59,Evening,need exact name entity buying gas yazoo city ycpc info required clarksdale although urgently email addresses need review contract ready tomorrow thanks kay,Legal & Regulatory
<28766334.1075845857420.JavaMail.evans@thyme>,1008,145,Evening,discuss carlos ckm ann elizabeth white ect carlos sole kay mann corp enron enron subject midway project generic interconnect agreement leaving vacation tomorrow weeks way get leave would please handle interim please talk kay could handle greg absence may need outside counsel thanks christi nicolay ann elizabeth white hou ect ect carlos sole enron enron subject midway project generic interconnect agreement review one needs also thanks greg krause enron christi nicolay hou ect ect ben jacoby hou ect ect subject midway project generic interconnect agreement please see attached review comments,Legal & Regulatory
<4716172.1075845857705.JavaMail.evans@thyme>,349,54,Morning,ben please sure include team attorney communications anything sent public relations government affairs also needs copied legal thanks ann elizabeth eric thode enron enronxgate ann elizabeth white hou ect ect subject comments fact sheet,Legal & Regulatory
<4913640.1075845857874.JavaMail.evans@thyme>,426,66,Afternoon,ever hear matter kay mann enron community relations enron com bcc suzanne adams hou ect subject matching gift hello gave matagorda county fair livestock association filled form match please advise paid sending bill plus finance charge thank kay mann,Financial & Accounting
<1160513.1075845857921.JavaMail.evans@thyme>,757,117,Afternoon,sent note check may get mean kay mann enron suzanne adams hou ect ect subject matching gift word suzanne adams ect kay mann corp enron enron subject matching gift ever hear matter kay mann enron community relations enron com bcc suzanne adams hou ect subject matching gift hello gave matagorda county fair livestock association filled form match please advise paid sending bill plus finance charge thank kay mann,Financial & Accounting
<6090459.1075845859101.JavaMail.evans@thyme>,666,105,Afternoon,one thing sdec project according option agreement executed last october agreed reimburse certosa holdings actual third party costs incurred support necessary applications submittals seeking local approval several weeks ago recieved invoice shutts bowen attorney certosa holdings requesting reimbursement pursuant contract forwarded invoice ann elizabeth necessarily pay review considering whole soft cost hard cost discussion recieved another call morning shutts bowen asking invoice,Legal & Regulatory
<6940633.1075845861226.JavaMail.evans@thyme>,1154,192,Morning,took quick stab john redraft section think talk subsections particular john rigby kay mann corp enron enron sheila tweed hou ect ect scott dieball bill williams pdx ect ect pthompson akllp com subject rigby proposal take section attached redline present take section rev world hunger made changes based done arcos arcos full testing program within commisssioning period since power island purchaser aux loads think new subparagraph works left see anyone else tweak make work trying get hook acceleration costs incur still beat time completion arcos since time theory contractors probably merits internal discussion sharing,Energy Trading
<19546128.1075855236563.JavaMail.evans@thyme>,658,105,Night,one thing sdec project according option agreement executed last october agreed reimburse certosa holdings actual third party costs incurred support necessary applications submittals seeking local approval several weeks ago recieved invoice shutts bowen attorney certosa holdings requesting reimbursement pursuant contract forwarded invoice ann elizabeth necessarily pay review considering whole soft cost hard cost discussion recieved another call morning shutts bowen asking invoice,Legal & Regulatory
<8936386.1075845885056.JavaMail.evans@thyme>,750,143,Evening,attached redline present take section rev world hunger made changes based done arcos arcos full testing program within commisssioning period since power island purchaser aux loads think new subparagraph works left see anyone else tweak make work trying get hook acceleration costs incur still beat time completion arcos since time theory contractors probably merits internal discussion sharing,Energy Trading
<11070468.1075845889728.JavaMail.evans@thyme>,1057,156,Morning,dear kay mann invited participate following transaction www dealbench com issuing entity deal sponsor enron north america corp deal description florida midway power plant site lucie county florida access transaction log www dealbench com first time users click register create username password complete contact information enter dealkey repeat users enter username password update profile top screen enter dealkey bottom user profile dealkey click acquisitions divestitures domain access transaction questions regarding dealbench please contact dealbench customer support email webmaster dealbench com phone toll free questions transaction please contact undersigned regards fred mitro enron north america corp,Energy Trading
<4000702.1075845904271.JavaMail.evans@thyme>,405,62,Afternoon,kay today gotten needed genia kay mann enron elizabeth sager hou ect ect genia fitzgerald hou ect ect subject black hills tolling agreement tolling arrangement work trying get hands black hills tolling agreement someone point right direction find thanks kay,Legal & Regulatory
<9164675.1075845905221.JavaMail.evans@thyme>,807,152,Afternoon,kay spoke raul salas shutts bowen amending arrangment certosa holdings property called back say client miami wednesday wanted pay shutts bowen invoice meet think certosa holdings paying bills remove last lien property need develop structure pay something certosa holdings recoup costs also need cover future legal consulting costs incurred certosa holdings help would available least call wednesday thursday back miami tuesday reached weekend cell pager also try check email daily,Legal & Regulatory
<15182991.1075845905450.JavaMail.evans@thyme>,1926,265,Morning,kay herman suggested changes form memorandum red question since defining optionee llc designee permitted assignees really necessary includ second reference designee permitted assignees memorandum purchase option memorandum made entered effective hereinafter referred optionor delaware limited liability designee permitted assignees hereinafter referred optionee capitalized terms used defined herein shall meaning given certain option purchase real estate dated optionor optionee agreement optionor optionee parties agreement covering certain real property situated county particularly described exhibit attached hereto incorp orated purposes property pursuant agreement option granted optionee option purchase property option particularly described therein option expires subject optionee rights extend option renew term months ending unless optionee designee permitted assignee delivers optiono notice exercise option purchase property prior expiration date may extended kathleen carnahan enron north america corp smith street houston phone fax,Legal & Regulatory
<14549956.1075845907756.JavaMail.evans@thyme>,874,155,Evening,attached clean copy city austin turbine agreement second document well blacline first document showing changes made version went february draft includes lee eric changes exhibit well addition contacts notices sections also contains minor clean items identified lisa bills reviewed cogen definitions performance test certificate performance test completion certificate order complete agreement need include date execution exhibit city austin gas turbine agt doc city austin gas turbine agreement draft doc city austin gas turbine agt doc city austin gas turbine agreement draft doc,Legal & Regulatory
<33003927.1075845907868.JavaMail.evans@thyme>,3753,343,Afternoon,calendar kay mann enron carolyn george corp enron enron suzanne adams hou ect ect subject letter credit seminar may would like attend thanks kay julia murray sent carolyn george alan aronowitz hou ect ect sandi braband hou ect ect teresa bushman hou ect ect michelle cash hou ect ect barton clark hou ect ect harry collins hou ect ect peter del vecchio hou ect ect stacy dickson hou ect ect shawna flynn hou ect ect barbara gray hou ect ect wayne gresham hou ect ect mark haedicke hou ect ect leslie hansen hou ect ect jeffrey hodge hou ect ect dan hyvl hou ect ect anne koehler hou ect ect dan lyons hou ect ect kay mann corp enron enron travis mccullough hou ect ect lisa mellencamp hou ect ect janet moore hou ect ect julia murray hou ect ect gerald nemec hou ect ect david portz hou ect ect michael robison hou ect ect elizabeth sager hou ect ect richard sanders hou ect ect lance schuler legal hou ect ect sara shackleton hou ect ect carol clair hou ect ect lou stoler hou ect ect mark taylor hou ect ect sheila tweed hou ect ect steve van hooser hou ect ect john viverito corp enron enron ann elizabeth white hou ect ect donna lowry enron enronxgate susan bailey hou ect ect kimberlee bennick hou ect ect genia fitzgerald hou ect ect nony flores hou ect ect linda guinn hou ect ect hearn iii hou ect ect mary heinitz hou ect ect tana jones hou ect ect deb korkmas hou ect ect laurie mayer hou ect ect matt maxwell corp enron enron mary ogden hou ect ect debra perlingiere hou ect ect robert walker hou ect ect kay young hou ect ect merrill haas hou ect ect mark greenberg enron enron robert bruce enron enron samantha boyd enron enron mary cook hou ect ect angela davis enron enron stephanie panus enron enron marcus nettelton enron enron brent hendry enron enron michelle blaine enron enronxgate gail brownfeld enron enronxgate dominic carolan enron enronxgate eddy daniels enron enron andrew edison enron enron roseann engeldorf enron enronxgate robert george enron enron cheryl nelson enron enron cheryl lindeman enron enronxgate carlos sole enron enron randy young enron enron kathleen carnahan enron enron diane goode enron enron nancy corbet ned crady francisco pinto leite coralina rivera daniel rogers frank sayre martha braddy sarah bruck william bradford enron enronxgate debbie brackett enron enronxgate tom moran enron enronxgate wendi lebrocq enron enronxgate nidia mendoza enron enronxgate veronica espinoza enron enronxgate ken curry enron enronxgate carol north enron enronxgate aparna rajaram enron enronxgate subject letter credit seminar may please mark calendars emory ireland martin weinstein foley lardner conducting presentation regarding nuts bolts letters credit wednesday may please rsvp carolyn george ext carolyn george enron com plan attend thank julia heintz murray enron wholesale services enron industrial markets llc smith street houston fax julia murray enron com,Legal & Regulatory
<32618698.1075845909506.JavaMail.evans@thyme>,2818,470,Afternoon,prior email written read seems like everyone geared call tomorrow proceeding everyone thinks resolve stuff john rigby kay mann corp enron enron scott dieball sheila tweed hou ect ect hearn iii hou ect ect pthompson akllp com john schwartzenburg scott dieball subject world hunger rev took several assignments last world hunger call status follows tax language sent prior version rev matt asking call let know talk tax rep steve swifit london would like sit call insurance language review sent version david marshall paul parrish asking reviews opinion whether new technology volunteered look termination language world hunger problems problem arcos contract drafted fix last friday sent kay comment included suggested changes attached redline forwarded fix end friday arcos asked kay still concern limit liability relates termination think works volunteered work article exhibit exhibit relation guarantees liquidated damages done attached redline exhibits time ago volunteered resurrect language associated reduction refund section sent couple weeks ago received reaction entered fix attached redline made several minor changes definitions associated performance attached version exhibits world hunger start clean rev version peter forwarded request attached redlined show changes sent except termination language fix suggest enron team give quick read world hunger call print share call unless objection hope help advance process earlier emails paul matt intended confuse situation different drafts please ignore purposes use attached files kay suggest forward others feel appropriate purposes world hunger call wednesday,Legal & Regulatory
<26106385.1075845910300.JavaMail.evans@thyme>,2220,333,Afternoon,yeah outside weekend yesterday painted one birdbaths pretty ugly grey concrete bath part blue yellow center flower bath paint base next weekend kayaking though ole norm partied little hard saturday night fly midland yesterday afternoon think eggplant died must planted new worthless dirt side kay mann kathleen carnahan enron enron subject confidentiality agreement thought yesterday planted eggplant plant pepper plant great weekend lived outside ckm kathleen carnahan kay mann corp enron enron subject confidentiality agreement still pretty nasty language huh mother day mulching party great day kay mann mark metts enron enronxgate timothy detmering hou ect john llodra corp enron enron david duran enron enronxgate lance schuler legal hou ect ect bcc kathleen carnahan enron subject confidentiality agreement gentlemen ews legal working john llodra east power origination concerning confidentiality agreement ameresco proposed transaction described follows potential power plant site development asset management services related island end generation project nominal combined cycle power generation facility proposed located everett massachusetts current draft contains language time signing agreement october neither party shall pursue proposed transaction without participation party unless party consents writing notifies party intend pursue proposed transaction accordance policy issue submitted review john contacted extension thank kay entire,Legal & Regulatory
<22610021.1075845910688.JavaMail.evans@thyme>,1178,151,Morning,fyi current list east development sites closing haywood mann tennessee site today kathleen rebecca walker scott churbock enron enron dave kellermeyer hou ect ect kathleen carnahan enron enron mathew gimble hou ect ect chris booth enron enron sharon hausinger enron enronxgate jeffrey keenan hou ect ect ron tapscott hou ect ect rusty stevens corp enron enron raimund grube corp enron enron rick whitaker enron enron fred mitro hou ect ect greg krause corp enron enron steven krimsky corp enron enron subject site bank report louise kitchen fyi ben jacoby going begin submitting periodic site status report louise kitchen attached original summary sent louise april template would like use subsequent reports work accounting update cost basis site please read status column sites responsible let know updates need made thanks rebecca,Financial & Accounting
<5270028.1075845910967.JavaMail.evans@thyme>,425,76,Night,kay based fact almost done project comments breakout contract units austin want remove combined cycle language live hope keep austin site specific basis conditions performance guarantees currently listed contract sent let know resist thanks eric,Legal & Regulatory
<937453.1075846015980.JavaMail.evans@thyme>,863,130,Afternoon,parker isabel isabel parker freshfields com kay mann enron com kay mann enron com gregorylang paulhastings com ccampbell kslaw com subject legal opinion mail confidential may well also legally privileged received error notice status please notify immediately reply mail delete message system please copy use purposes disclose contents person could breach confidence thank operation please contact helpdesk ext email ithelp freshfields com need assistance indifferent long whoever signs authorized incumbency certificate covering thanks isabel,Legal & Regulatory
<18751060.1075846016006.JavaMail.evans@thyme>,870,131,Afternoon,done parker isabel isabel parker freshfields com kay mann enron com kay mann enron com gregorylang paulhastings com ccampbell kslaw com subject legal opinion mail confidential may well also legally privileged received error notice status please notify immediately reply mail delete message system please copy use purposes disclose contents person could breach confidence thank operation please contact helpdesk ext email ithelp freshfields com need assistance indifferent long whoever signs authorized incumbency certificate covering thanks isabel,Legal & Regulatory
<5669361.1075846016983.JavaMail.evans@thyme>,882,135,Morning,accused carlos deal killer ckm ben jacoby ect sent ben jacoby ect carlos sole kay mann chris booth christopher calger david duran subject montana power spoke tom loberg montana power today regarding status discussions advised part merger deal northwestern corp required projects one contemplated required approval northwestern board montana presented project northwestern board today board declined grant approval tom declined provide insight course immediately begin pursue sales opportunities turbine fyi exclusivity agreement northwestern expires tomorrow regards ben,Legal & Regulatory
<22372442.1075846017698.JavaMail.evans@thyme>,1220,147,Morning,please calendar ben jacoby ect sent ben jacoby ect kay mann corp enron enron subject staff meeting welcome come bring friends lorie leigh ben jacoby hou ect ect scott churbock enron enron dave kellermeyer hou ect ect kathleen carnahan enron enron mathew gimble hou ect ect chris booth enron enron rebecca walker enron enron sharon hausinger enron enronxgate jeffrey keenan hou ect ect ron tapscott hou ect ect rusty stevens corp enron enron raimund grube corp enron enron rick whitaker enron enron fred mitro hou ect ect steve krimsky corp enron enron greg krause corp enron enron robert virgo hou ect ect shelby malkemes corp enron enron lisa zarsky hou ect ect glenn sloan enron enronxgate subject staff meeting mandatory staff meeting date tuesday may place time cst subject year date activity person required call snacks provided problems questions please feel free call thanks lorie leigh,HR & Internal
<26458897.1075846020969.JavaMail.evans@thyme>,515,92,Morning,greg steve since aewhite office next two half weeks volunteered cover power development work florida case numbers office home cell heads believe rose engeldorf global finance lawyer helps process documents vacation beginning june anything may need blessed probable done bit easily rose leaves thanks kay,Financial & Accounting
