message_id,email_length,word_count,communication_time_category,body_tokenized,category
<23927902.1075846017009.JavaMail.evans@thyme>,2441,277,Morning,count roseann engeldorf enron enronxgate sheila tweed hou ect ect kay mann corp enron enron barbara gray hou ect ect dale rasmussen hou ect ect karen jones enron enronxgate hearn iii hou ect ect matt maxwell corp enron enron lance schuler legal hou ect ect barton clark hou ect ect kathleen carnahan enron enron jeffrey hodge hou ect ect john schwartzenburg ann elizabeth white hou ect ect scott dieball carlos sole enron enron randy pais corp enron enron jordan mintz enron enronxgate nora dobin corp enron enron brian barto larry bishop enron enron cheryl costa jim desrochers enron enron richard murphy john rigby robert sevitz enron enron keegan farrell enron enron joel ephross enron enronxgate gareth bahlmann enron enronxgate julia chin enron enronxgate brenda funk enron enronxgate herman manis enron enronxgate william fleenor enron enronxgate dina snow corp enron enron lisa bills enron enronxgate shirley oliver subject asset financing structured finance presentation planning presentation certain structure contracting issues related power plant asset financing thursday may presentation include lunch treebeard begin scheduled hours presentation may shorter depending number questions plan include portland folks video conference know others would benefit presentation please pass invitation intended exclude anyone may want attend others remote locations please let dina snow know arrange video conferencing john asked shirley names contracts folks included still information else want include therefore please forward team members see fit please rsvp dina snow mail dina snow enron com tuesday may mail conference room location confirmed thanks rose,Legal & Regulatory
<6390247.1075846017033.JavaMail.evans@thyme>,2456,278,Morning,commercial folks roseann engeldorf enron enronxgate sheila tweed hou ect ect kay mann corp enron enron barbara gray hou ect ect dale rasmussen hou ect ect karen jones enron enronxgate hearn iii hou ect ect matt maxwell corp enron enron lance schuler legal hou ect ect barton clark hou ect ect kathleen carnahan enron enron jeffrey hodge hou ect ect john schwartzenburg ann elizabeth white hou ect ect scott dieball carlos sole enron enron randy pais corp enron enron jordan mintz enron enronxgate nora dobin corp enron enron brian barto larry bishop enron enron cheryl costa jim desrochers enron enron richard murphy john rigby robert sevitz enron enron keegan farrell enron enron joel ephross enron enronxgate gareth bahlmann enron enronxgate julia chin enron enronxgate brenda funk enron enronxgate herman manis enron enronxgate william fleenor enron enronxgate dina snow corp enron enron lisa bills enron enronxgate shirley oliver subject asset financing structured finance presentation planning presentation certain structure contracting issues related power plant asset financing thursday may presentation include lunch treebeard begin scheduled hours presentation may shorter depending number questions plan include portland folks video conference know others would benefit presentation please pass invitation intended exclude anyone may want attend others remote locations please let dina snow know arrange video conferencing john asked shirley names contracts folks included still information else want include therefore please forward team members see fit please rsvp dina snow mail dina snow enron com tuesday may mail conference room location confirmed thanks rose,Legal & Regulatory
<26705281.1075846017057.JavaMail.evans@thyme>,2769,323,Morning,fyi certain aspects presentation relate ppa tolling agreements interconnection studies agreements relating enron developed generation assets intend purchase power etc cost benefit would probably marginal get interesting handouts kay roseann engeldorf enron enronxgate sheila tweed hou ect ect kay mann corp enron enron barbara gray hou ect ect dale rasmussen hou ect ect karen jones enron enronxgate hearn iii hou ect ect matt maxwell corp enron enron lance schuler legal hou ect ect barton clark hou ect ect kathleen carnahan enron enron jeffrey hodge hou ect ect john schwartzenburg ann elizabeth white hou ect ect scott dieball carlos sole enron enron randy pais corp enron enron jordan mintz enron enronxgate nora dobin corp enron enron brian barto larry bishop enron enron cheryl costa jim desrochers enron enron richard murphy john rigby robert sevitz enron enron keegan farrell enron enron joel ephross enron enronxgate gareth bahlmann enron enronxgate julia chin enron enronxgate brenda funk enron enronxgate herman manis enron enronxgate william fleenor enron enronxgate dina snow corp enron enron lisa bills enron enronxgate shirley oliver subject asset financing structured finance presentation planning presentation certain structure contracting issues related power plant asset financing thursday may presentation include lunch treebeard begin scheduled hours presentation may shorter depending number questions plan include portland folks video conference know others would benefit presentation please pass invitation intended exclude anyone may want attend others remote locations please let dina snow know arrange video conferencing john asked shirley names contracts folks included still information else want include therefore please forward team members see fit please rsvp dina snow mail dina snow enron com tuesday may mail conference room location confirmed thanks rose,Legal & Regulatory
<11586048.1075846017081.JavaMail.evans@thyme>,388,59,Afternoon,give seat sit commercial team helps ckm roseann engeldorf enron enronxgate kay mann corp enron enron dina snow corp enron enron subject asset financing structured finance presentation room one maybe next week rapidly running room even schwartzenburg folks rose,Financial & Accounting
<10076477.1075846017130.JavaMail.evans@thyme>,474,82,Afternoon,still like sit commercial team hears possible plus suspect run risk week getting bogged ckm roseann engeldorf enron enronxgate kay mann corp enron enron subject asset financing structured finance presentation john wants bring people think another one next week one seat one going help much rose,Financial & Accounting
<6139905.1075846017154.JavaMail.evans@thyme>,387,60,Afternoon,steve christian attached file draft asset management agreement prepared stu zisman later version obviously contained negotiated points think one helpful working transaction involves serving load well selling power found one helpful issue identification exculpatory language however kay,Legal & Regulatory
<26235854.1075846017272.JavaMail.evans@thyme>,2074,334,Morning,pete want get cofa contract fixed shortly remember addressed issues think may resist combined cycle language suggest including eric still live thanks kay eric booth kay mann corp enron enron subject austin contract enron engineering construction company eric booth eric boyt corp enron enron jeffrey keenan ect terri austin kathleen clark kay mann enron subject austin contract eric revised contract sent make site specific changes redlined please note reinserted sections well defined terms related exhaust temperature energy know simple cycle plant typically required wanted see would guarantee anyway maybe helpful future austin energy goes combined cycle reason lawyers specifically want leave probably also want delete sections defined terms since also talk specific exhaust guarantees let know decide exhibit site basis conditions also revised attached file right behind sign pages hard copy therefor hand marked copy scanned attached separate word file exhibit boiler plate change exhibit hard copy copy goes exhibit get something exhibit send glad review questions give call ausitn wednesday thursday available cell phone thanks eric booth,Legal & Regulatory
<30900721.1075846017319.JavaMail.evans@thyme>,1901,301,Evening,john left voice mail thought try email well language added paragraph raises issues since want restrict ena affiliates future potential transactions please call convenience discuss thanks kay john llodra kay mann corp enron enron kathleen carnahan enron enron subject island end project meeting scheduled kay kathleen please see ameresco attached markup way would like redline please let know see send one meeting next tuesday need begin share info prior would like get wrapped soon possible thanks much help regards john barba doug dbarba ameresco com john llodra enron com john llodra enron com corrsin david dcorrsin ameresco com wallis peter pwallis ameresco com subject island end project meeting scheduled john attached ameresco prepared sign enron reviewed send signed one original returned ameresco meeting confirmed joe murphy cabot believe one people attend meeting asked names persons attending please let know houston besides meeting also want conference call gil dave plus discuss strategy prior getting together next week enron bilateral draft ameresco doc doug barba executive vice president ameresco inc speen street framingham phone fax mail dbarba ameresco com enron bilateral draft ameresco doc,HR & Internal
<26490306.1075846017343.JavaMail.evans@thyme>,643,109,Morning,looks like see lee ready one kay eric booth enron enronxgate kay mann corp enron enron jeffrey keenan hou ect ect subject austin contract kay based fact almost done project comments breakout contract units austin want remove combined cycle language live hope keep austin site specific basis conditions performance guarantees currently listed contract sent let know resist thanks eric,Legal & Regulatory
<22379615.1075846017367.JavaMail.evans@thyme>,1685,269,Morning,refresh recollection enron northwestern agree form escrow agreement need see escrow agent comments chris vacation ciaoing italy sorry resist point man though delta deal ran complications moving money citibank money invested money market account current draft allow guess easiest thing send let see thanks kay reuter marisa mreuter kslaw com kay mann enron com kay mann enron com keffer john jkeffer kslaw com subject ena blue dog escrow kay thought would check determine status escrow account since needs set days following execution letter agreement let know follow chris regarding details regards marisa reuter maria business mail address vcf confidentiality notice message sent behalf lawyer intended exclusively individual entity addressed communication may contain information proprietary privileged confidential otherwise legally exempt disclosure named addressee authorized read print retain copy disseminate message part received message error please notify sender immediately mail delete copies message reuter maria business mail address vcf,Legal & Regulatory
<22562505.1075846017391.JavaMail.evans@thyme>,2039,309,Morning,looks like friday work ben jacoby ect sent ben jacoby ect rebecca walker enron enron chris booth enron kay mann subject payment invoices blue dog max send anything thank mail sent jeff conversations point need seek kay guidance based read contract issues jeff raised letter kay time talk friday regards ben enron north america corp rebecca walker enron ben jacoby hou ect ect chris booth enron enron subject payment invoices blue dog max ben way actually paid invoices changed slightly chris sent letter deducted retention amount april invoice since may invoice due may may wire totalling sent represented invoice april invoice less retention respond jeff darst letter say planning paying may invoice full assuming planning deducting additional may may need clarify jeff retention deducted april invoice deal resolving issues discusses letter regards rebecca jeffrey darst com chris booth enron com ben jacoby enron com chasecl pssch com john schroeder com stephen swift com rebecca walker enron com subject payment invoices blue dog max chris please see attached letter original follow via fedex microsoft word pdf microsoft word pdf microsoft word pdf microsoft word pdf,Legal & Regulatory
<25813577.1075846017484.JavaMail.evans@thyme>,992,174,Morning,nothing better free trip stay suzanne adams ect kay mann corp enron enron subject vacation days well let know put calendar set vacation days calendar trip going fun going wined dined vendor tidal software ric helped get funding showing appreciation think ric would like work company could get package compaq think let though kay mann enron suzanne adams hou ect ect subject vacation days probably week july suzanne adams ect kay mann corp enron enron subject vacation days write calendar remember going take vacation sure need break,HR & Internal
<23551693.1075846017508.JavaMail.evans@thyme>,1956,314,Afternoon,good suggestion run george get positive feedback suggest ben kay keffer john jkeffer kslaw com kay mann mail kay mann enron com campbell carolyn ccampbell kslaw com subject intergen consent kay reviewed acknowledgment believe everything intergen would want permits multiple transfers way project company larkspur acknowledges transfers result breach facility agreements also reviewed unanimous consents find propose going back george proposal simultaneously execution unanimous consent ena permitted exercise puts two llc done intergen consent intergen receipt acknowledgment exercise put manner prejudice rights facility agreements view transfer turbines facility agreements permitted request may superfluous like anyway considered also recommending release ena obligations letter agreements think may pushing far let know thoughts regards john confidentiality notice message sent behalf lawyer intended exclusively individual entity addressed communication may contain information proprietary privileged confidential otherwise legally exempt disclosure named addressee authorized read print retain copy disseminate message part received message error please notify sender immediately mail delete copies message,HR & Internal
<25240057.1075846017532.JavaMail.evans@thyme>,2642,436,Morning,ben imho team needs basic understanding finance accounting issues legal bit developed probably current understanding address issues development legal able get docs take almost compliant docs accting finance fine tuning key action item getting presentation set good download information acct finance development group one yesterday legal helpful want sit troops get presentation possible help translate sides believe also want make sure development legal page fire drill avoidance key objective look forward discussing detail kay ben jacoby ect sent ben jacoby ect kay mann subject interface accounting global finance kay mentioned mail product meeting week duran deffner bills need help make work respect legal group would like suggestions call discuss regards ben enron north america corp ben jacoby sent ben jacoby chris booth raimund grube jeffrey keenan steve krimsky greg krause rick whitaker fred mitro rusty stevens ron tapscott matt gimble david duran subject interface accounting global finance guys know group middle significant amount development equipment book management activity hard work allowed achieve impressive income results thus far year set stage continued success also placed significant demands internal resources integral success particular resources global finance accounting legal order ensure proper prioritization work flow project specific objectives time lines communicated need come new agreements prior seeking input accounting global finance interface two groups establish priorities review continue refine interface groups appreciate suggestions would plan staff meeting next week discuss time thanks ben,Legal & Regulatory
<18150886.1075846017581.JavaMail.evans@thyme>,2139,344,Morning,another point price gas power sell especially light duty good faith fair dealing expecting answer via email topic discussion ckm reagan rorschach enron enronxgate lloyd hou ect ect tom may corp enron enron kayne coulter hou ect ect richard broussard corp enron enron kay mann corp enron enron david fairley enron enronxgate jim homco hou ect ect gerald gilbert hou ect ect subject mdea commercial issues effort get commercial terms contract organized papered discussed following issues yesterday meeting contracted process setting bogey heat rates heat rate ranges contract create schedule collar bogey given certain gas price get gas management fee fuel manager retrade network service transmission agreement including ancillary services get accounted cost calculation imballance get sorted end month profit cost regarding calculation bogey several issues first methodology rick close stack model incorporates business rules including minimum run times startup costs vom etc second daily inputs responsible running model process need documented every time calc performed third timing calc discussed getting input info calc day ahead basis select basis would calc done mid day planning meeting marvin next week working resolution issues result set business rules put contract please comment correct add subtract david fairley sending marketing strategy trading risk policy later morning thanks reagan,Legal & Regulatory
<7316436.1075846017651.JavaMail.evans@thyme>,3179,485,Morning,rebecca walker kay mann corp enron enron subject blue dog meeting today kay available today get together call ben blue dog invoices far know ben conflict today meeting houston time come office time also attorney king spalding believe said name marisa rudder left message last night asking status original closing documents blue dog northwestern transaction know thanks rebecca ben jacoby ect sent ben jacoby ect rebecca walker subject payment invoices blue dog max rebecca please coordinate time kay work join phone thanks ben kay mann enron ben jacoby hou ect ect rebecca walker enron enron chris booth enron ect subject payment invoices blue dog max looks like friday work ben jacoby ect sent ben jacoby ect rebecca walker enron enron chris booth enron kay mann subject payment invoices blue dog max send anything thank mail sent jeff conversations point need seek kay guidance based read contract issues jeff raised letter kay time talk friday regards ben enron north america corp rebecca walker enron ben jacoby hou ect ect chris booth enron enron subject payment invoices blue dog max ben way actually paid invoices changed slightly chris sent letter deducted retention amount april invoice since may invoice due may may wire totalling sent represented invoice april invoice less retention respond jeff darst letter say planning paying may invoice full assuming planning deducting additional may may need clarify jeff retention deducted april invoice deal resolving issues discusses letter regards rebecca jeffrey darst com chris booth enron com ben jacoby enron com chasecl pssch com john schroeder com stephen swift com rebecca walker enron com subject payment invoices blue dog max chris please see attached letter original follow via fedex microsoft word pdf microsoft word pdf microsoft word pdf microsoft word pdf,Legal & Regulatory
<23902899.1075846017674.JavaMail.evans@thyme>,690,126,Morning,think better stick close home smile gets back ckm ben jacoby ect sent ben jacoby ect kay mann corp enron enron subject thought week travel black wife going away week home duty first time ever done years probably need let say something following week ben kay mann enron ben jacoby hou ect ect subject thought ben acccounting finance presentation noon may astros game kay,Financial & Accounting
<22372442.1075846017698.JavaMail.evans@thyme>,1220,147,Morning,please calendar ben jacoby ect sent ben jacoby ect kay mann corp enron enron subject staff meeting welcome come bring friends lorie leigh ben jacoby hou ect ect scott churbock enron enron dave kellermeyer hou ect ect kathleen carnahan enron enron mathew gimble hou ect ect chris booth enron enron rebecca walker enron enron sharon hausinger enron enronxgate jeffrey keenan hou ect ect ron tapscott hou ect ect rusty stevens corp enron enron raimund grube corp enron enron rick whitaker enron enron fred mitro hou ect ect steve krimsky corp enron enron greg krause corp enron enron robert virgo hou ect ect shelby malkemes corp enron enron lisa zarsky hou ect ect glenn sloan enron enronxgate subject staff meeting mandatory staff meeting date tuesday may place time cst subject year date activity person required call snacks provided problems questions please feel free call thanks lorie leigh,HR & Internal
<2670765.1075846017721.JavaMail.evans@thyme>,1284,158,Afternoon,planning going without saying welcome also kay ben jacoby ect sent ben jacoby ect kay mann corp enron enron subject staff meeting welcome come bring friends lorie leigh ben jacoby hou ect ect scott churbock enron enron dave kellermeyer hou ect ect kathleen carnahan enron enron mathew gimble hou ect ect chris booth enron enron rebecca walker enron enron sharon hausinger enron enronxgate jeffrey keenan hou ect ect ron tapscott hou ect ect rusty stevens corp enron enron raimund grube corp enron enron rick whitaker enron enron fred mitro hou ect ect steve krimsky corp enron enron greg krause corp enron enron robert virgo hou ect ect shelby malkemes corp enron enron lisa zarsky hou ect ect glenn sloan enron enronxgate subject staff meeting mandatory staff meeting date tuesday may place time cst subject year date activity person required call snacks provided problems questions please feel free call thanks lorie leigh,HR & Internal
<25285184.1075846017745.JavaMail.evans@thyme>,1215,196,Afternoon,think kay ben jacoby ect sent ben jacoby ect janine migden enron enron kay mann corp enron enron subject tennessee tax issues janine need stokes bartholemew serve lobbyists need continue serve local counsel projects continuing work using johnny hayes lobbying matters kay need anything keep stokes board local counsel haywood shelby projects thanks ben janine migden enron ben jacoby hou ect ect ben jacoby hou ect ect subject tennessee tax issues lobbyists call discuss working tax issues could potential impact janine ben jacoby ect sent ben jacoby ect janine migden enron enron subject tennessee tax issues thanks mail lobbyist still need stokes bartholemew gif thornton bill bruce think covered please let know name lobbyist terminating thanks ben,Legal & Regulatory
<5651412.1075846017861.JavaMail.evans@thyme>,433,80,Afternoon,gentlemen could schedule time conference call next week would appreciate opportunity work legal issues lofty goal working memorial day weekend year trying get much done deal soon possible thanks kay open tues wednesday probably work schedule available quite bit next week,Legal & Regulatory
<22048509.1075846017907.JavaMail.evans@thyme>,506,73,Morning,jeff want stacy take look kay debra perlingiere ect kay mann corp enron enron subject city yazoo clarksdale master gas agreements attached drafts master firm purchase sale agreement gas upon completion guaranty incorporate section debra perlingiere enron north america corp legal department smith street houston texas dperlin enron com phone fax,Legal & Regulatory
<27699409.1075846017931.JavaMail.evans@thyme>,360,65,Morning,believe chris back today wanted follow recollection left escrow agreement please get mkahn jerry deberry see get consensus current form escrow agreement enron chris make contact citibank thanks kay,Legal & Regulatory
<13576245.1075846018073.JavaMail.evans@thyme>,493,74,Morning,recall conversations actually series pages believe check rebecca see still signature pages kay keffer john jkeffer kslaw com kay mann enron com kay mann enron com reuter marisa mreuter kslaw com subject escrow agreement kay certain enron sign recall signed conversations getting signed,Legal & Regulatory
<5814584.1075846018101.JavaMail.evans@thyme>,482,58,Afternoon,fyi reviewing heather request kay heather kroll enron enronxgate tom may corp enron enron lloyd hou ect ect edith cross hou ect ect cris sherman enron enronxgate chip schneider enron enronxgate kay mann corp enron enron subject asset management agreement attached latest draft asset management agreement enron ncph please forward comments may thanks heather,Legal & Regulatory
<15219692.1075846018125.JavaMail.evans@thyme>,977,152,Afternoon,gentlemen ews legal working john llodra east power origination concerning confidentiality agreement ameresco proposed transaction described follows potential power plant site development asset management services related island end generation project nominal combined cycle power generation facility proposed located everett massachusetts current draft contains language time signing agreement october neither party shall pursue proposed transaction without participation party unless party consents writing notifies party intend pursue proposed transaction accordance policy issue submitted review john contacted extension thank kay entire,Legal & Regulatory
<11930790.1075846018151.JavaMail.evans@thyme>,1260,183,Afternoon,received error notices trying kay kay mann mark metts enron enronxgate timothy detmering hou ect john llodra corp enron enron david duran enron enronxgate lance schuler legal hou ect ect subject confidentiality agreement gentlemen ews legal working john llodra east power origination concerning confidentiality agreement ameresco proposed transaction described follows potential power plant site development asset management services related island end generation project nominal combined cycle power generation facility proposed located everett massachusetts current draft contains language time signing agreement october neither party shall pursue proposed transaction without participation party unless party consents writing notifies party intend pursue proposed transaction accordance policy issue submitted review john contacted extension thank kay entire,Legal & Regulatory
<33066402.1075846018175.JavaMail.evans@thyme>,1645,234,Afternoon,thought yesterday planted eggplant plant pepper plant great weekend lived outside ckm kathleen carnahan kay mann corp enron enron subject confidentiality agreement still pretty nasty language huh mother day mulching party great day kay mann mark metts enron enronxgate timothy detmering hou ect john llodra corp enron enron david duran enron enronxgate lance schuler legal hou ect ect bcc kathleen carnahan enron subject confidentiality agreement gentlemen ews legal working john llodra east power origination concerning confidentiality agreement ameresco proposed transaction described follows potential power plant site development asset management services related island end generation project nominal combined cycle power generation facility proposed located everett massachusetts current draft contains language time signing agreement october neither party shall pursue proposed transaction without participation party unless party consents writing notifies party intend pursue proposed transaction accordance policy issue submitted review john contacted extension thank kay entire,Legal & Regulatory
<24174095.1075846018222.JavaMail.evans@thyme>,1430,229,Afternoon,carlos territory please review compliance month rules thanks kay kathleen carnahan kay mann corp enron enron carlos sole enron enron subject greene option pontiac site kay carlos illinois carlos state working kathleen rusty stevens kathleen carnahan enron enron fred mitro hou ect ect ben jacoby hou ect ect subject greene option pontiac site kathleen spoken greene attorney legner let know minor suggested changes one year extension pontiac site option acceptable indicated would send originals review execution week procedure agreed follows send originals legner pontiac review initials forward dick greene florida execution dick sign send execute return original along two checks amount one exercise six month extension making requested changes turbopark compliance granting additional month extension option end year would like get inked soon possible order ensure viability pontiac site cod,Legal & Regulatory
<2201775.1075846018268.JavaMail.evans@thyme>,1617,238,Afternoon,tried sending times please see figure problem used autoaddressing long internet address else fails print delivered guess send assistant thanks kay kay mann timothy detmering enron com subject confidentiality agreement received error notices trying kay kay mann mark metts enron enronxgate timothy detmering hou ect john llodra corp enron enron david duran enron enronxgate lance schuler legal hou ect ect subject confidentiality agreement gentlemen ews legal working john llodra east power origination concerning confidentiality agreement ameresco proposed transaction described follows potential power plant site development asset management services related island end generation project nominal combined cycle power generation facility proposed located everett massachusetts current draft contains language time signing agreement october neither party shall pursue proposed transaction without participation party unless party consents writing notifies party intend pursue proposed transaction accordance policy issue submitted review john contacted extension thank kay entire,Legal & Regulatory
<27645920.1075846018362.JavaMail.evans@thyme>,1891,311,Afternoon,nothing fatal thoughts comments ama general consideration bank accounts bookkeeping previously advised corp performs function issues arise money invested overnight signature authority etc draft services agreement prepared peoples serve decide need separate doc billing collection responsibility generally stop sending nastygrams duty hire lawyers etc insurance texas licenses buy sell insurance adjust claims current language may soft enough violate licensing laws cost filing licenses permits included defn marketing expenses catch language might help accountants may like clear hire fire contractor set policies dispatch plant multiple transactions short period may captured one document one document transaction would helpful eeim use others explains agency role may review copy owner power marketer yet helping get eeim approved counterparties enron sign behalf owner contractor enron transactions sounds silly eeim works epmi owner suspect figured profits etc relating day transactions last line interruptible instead contingent assume owner transmission risk third party beneficiary clause might missed life death interesting structure could get copy final document thanks kay,Legal & Regulatory
<16773508.1075846018385.JavaMail.evans@thyme>,470,68,Afternoon,filing system suzanne adams ect kay mann corp enron enron subject confidentiality agreement still gotten back must received dread outlook keep much information email kay mann enron suzanne adams hou ect ect subject confidentiality agreement three glitches probably changed outlook,Legal & Regulatory
<21581349.1075846018409.JavaMail.evans@thyme>,797,113,Afternoon,carolyn approach makes perfect sense think lee wants turbine contract sooner still received finance stuff yet asked today kay campbell carolyn ccampbell kslaw com kay mann enron com kay mann enron com subject turbine contract kay lee johnson address information send turbine contract holding package waiting signature pages freshfields documents provided directly freshfields going include documents package well carolyn campbell king spalding phone fax ccampbell kslaw com mailto ccampbell kslaw com,Legal & Regulatory
<21508587.1075846018523.JavaMail.evans@thyme>,364,64,Evening,rebecca trying locate sig pages guaranty docs approved approved letter agreement signed pages letter agreements change orders brought remember brought really searched thought would ask first thanks kay,Legal & Regulatory
<21768813.1075846018592.JavaMail.evans@thyme>,1151,174,Morning,stacy know jeff debra mentioned master need place connection gas power asset management arrangement cities yazoo city clarksdale mississippi see jeff suggested take look sent customer thanks kay jeffrey hodge ect kay mann corp enron enron subject city yazoo clarksdale master gas agreements kay would great jeff kay mann enron jeffrey hodge hou ect ect subject city yazoo clarksdale master gas agreements jeff want stacy take look kay debra perlingiere ect kay mann corp enron enron subject city yazoo clarksdale master gas agreements attached drafts master firm purchase sale agreement gas upon completion guaranty incorporate section debra perlingiere enron north america corp legal department smith street houston texas dperlin enron com phone fax,Legal & Regulatory
<5817007.1075846018661.JavaMail.evans@thyme>,988,150,Morning,fyi stacy got draft gotta love passion ckm jim homco ect reagan rorschach enron enronxgate david fairley enron enronxgate lloyd hou ect ect kayne coulter hou ect ect kay mann corp enron enron gerald gilbert hou ect ect subject master gas agr yazoo need master gas agreement yazoo ena executed asap last meeting stated clarksdale would third party supplier invoice cities directly however yazoo rehab work completed ena would supplying invoicing yazoo yazoo near completion work already burned gas testing past weekend currently imbalance pipe need repay asap also yazoo unit completed mechanism deliver gas execute master gas discussed two weeks ago,Legal & Regulatory
<13227877.1075846018707.JavaMail.evans@thyme>,588,104,Morning,worth try would unusually generous power systems group along without push back least see stand herman leave voice mail telling getting sign like trick guessing decided appeal kay ben jacoby ect sent ben jacoby ect kay mann corp enron enron subject first draft since purely internal requirement think attached prefer leave stuff regarding ownership let know ben,Energy Trading
<21164599.1075846018801.JavaMail.evans@thyme>,1248,191,Morning,due size possible transaction thought would keep loop status submitted bid caveats non binding nature suggested alternative structure response navigant issued questions john llodra compiled answers appear fine legal instructed standby awaiting commercial guidance whether going forward believe klauberg either cleared conflicts initiated process forward man let know decision reached kay john llodra mark dana davis hou ect ect kevin presto hou ect ect david duran hou ect tom may corp enron enron lloyd hou ect ect jim meyn enron enron nick hiemstra hou ect ect kay mann corp enron enron howard fromer enron enron edward sacks corp enron paul radous corp enron subject first cut responses navigant questions nimo proposal see attached first draft responses please get comments cob today need submit tomorrow paul please look response relating credit terms make sure thanks john,Legal & Regulatory
<30495776.1075846018895.JavaMail.evans@thyme>,657,113,Morning,attaching group consideration red line ran comparing current working draft draft john recently circulated tax insurance suggest pete thompson keep typewriter getting close end would really like try avoid confusion also attaching clean copy current active version current list issues consideration suggest work list turn another draft soliciting cris herman lisa comments also give ena commercial reps opportunity review time kay,HR & Internal
<32113627.1075846018920.JavaMail.evans@thyme>,314,51,Morning,please prepare sheila notebooks following emails attachments printed located general email folder stephen swift may warranty stephen swift may performance tests thompson may issues list thompson may agreement version thompson may exhibits thanks kay,Legal & Regulatory
<26501613.1075846018990.JavaMail.evans@thyme>,2983,303,Afternoon,bob joyce kvaerner com susie barrera kvaerner com tamala kring kvaerner com marri martinez kvaerner com dan mcgrew kvaerner com melody litteral kvaerner com janice messina kvaerner com cecile perry kvaerner com denece thibodeaux kvaerner com linda varnado kvaerner com lberzins compuserve com bdrobish pacbell net madprin themadeleine com pcallaghan comwerx net capoisl aug com cgraesch hotmail com ncjoyce earthlink net bcovington org scunniso riverside dillehay pacbell net buddy devoe abb com vdilleha aol com aol com dbush harborside com wdrobish ditranscorp com garosenberg email msn com gayla george getronics com grosenbg aol com texashobins email msn com dana ucc nau edu imceaopenmail kevincjoyce kvaerner com lillian bailey enron com blocke enron com maxine levingston enron com billmcf msn com hueycarly aol com bpna com support org vstroman yahoo com netcom com david bargainer enron com tracybogiel garygreene com angie chappell enron com gmcokinos cbylaw com geneva holland enron com mrseven netropolis net djisman aol com scott laidlaw enron com rusty lee marshmc com kay mann enron com matt maxwell enron com martin penkwitz enron com intramar nol net claudia santos enron com cls whplaw com norm spalding enron com cwright edu subject michael update michael admitted anderson late last night start chemo days followed bone marrow transplant next monday isolation protection far seems way spend one birthday tomorrow well probably taking stride spent christmas new year hospital already praying keep thank started would great time begin bob news last week fda approving new drug leukemia treatment unfortunately different kind leukemia michael bob joyce kvaerner process parkwood circle drive houston fax bob joyce kvaerner com mailto bob joyce kvaerner com electronic message transmission attachments contain information kvaerner process legal department may confidential privileged intended solely addressee use party authorized intended recipient disclosure copying distribution use contents information prohibited received transmission error please notify sender immediately using reply feature telephone delete message attachments thank,Legal & Regulatory
<11079530.1075846019016.JavaMail.evans@thyme>,1672,242,Afternoon,john considerning told job tell decided decline job offering kay john schwartzenburg kay mann corp enron enron scott dieball subject world hunger contract avoid confusion world mean along lines archiving files last night preparation move enron building across resumes two sent applied job giving matter due consideration decided hire either jwvs kay mann enron sheila tweed hou ect ect scott dieball roseann engeldorf enron enronxgate pthompson akllp com john rigby john schwartzenburg subject world hunger contract attaching group consideration red line ran comparing current working draft draft john recently circulated tax insurance suggest pete thompson keep typewriter getting close end would really like try avoid confusion also attaching clean copy current active version current list issues consideration suggest work list turn another draft soliciting cris herman lisa comments also give ena commercial reps opportunity review time kay,Legal & Regulatory
<3066780.1075846019062.JavaMail.evans@thyme>,664,102,Afternoon,defer sheila timing suzanne adams ect kay mann corp enron enron subject stuff time frame project checking prioritize little duties kay mann enron suzanne adams hou ect ect subject stuff please prepare sheila notebooks following emails attachments printed located general email folder stephen swift may warranty stephen swift may performance tests thompson may issues list thompson may agreement version thompson may exhibits thanks kay,Legal & Regulatory
<3777850.1075846019086.JavaMail.evans@thyme>,1902,260,Afternoon,fyi maybe take project want keep kay ann elizabeth white ect carlos sole kay mann corp enron enron barbara gray subject war florida wanna trade power projects think rose lisa herman right pompano every project work piece cake eric thode enron greg krause corp enron enron steven krimsky corp enron enron ben jacoby hou ect ect charlotte bitner com lea sooter enron enronxgate orshefskyd gtlaw com barshk gtlaw com ann elizabeth white hou ect ect marchris robinson enron enron dave kellermeyer hou ect ect steven rose enron enronxgate subject war florida suspect going receive birthday present christmas card fellow think type mail usually receive friends california looks like disease spreading areas eric cindy derecskey eric thode corp enron enron karen denne corp enron enron vance meyer enron enron subject war florida spindoctor hotmail com public relations enron com subject war florida enron want war florida going get take fat lawsuit happy pig eric thode get fuck south florida take greedy peaker plants build india already track record beating helping kill locals protested nerve pricks trying build plants family communities edge national park stop get free download msn explorer http explorer msn com,Energy Trading
<20373051.1075846019133.JavaMail.evans@thyme>,672,87,Afternoon,yes hrs suzanne adams ect kay mann corp enron enron subject development team meeting download addressees people involved meeting long want room kay mann enron barbara gray hou ect ect jeffrey hodge hou ect ect ann elizabeth white hou ect ect carlos sole enron enron kathleen carnahan enron enron suzanne adams hou ect ect subject development team meeting download looks like friday may status download meeting suz please find room notify folks assistants thanks kay,HR & Internal
